sucursal,producto,semana,y_real,probabilidad,magnitud,umbral,y_pred,Modelo
16,LOPERAMIDA 2MG,2026-06-07,0.0,0.056177925,1.3928906,0.5,0.0,TwoStage
16,METFORMINA 850MG,2026-06-07,0.0,0.12534769,1.4160291,0.5,0.0,TwoStage
16,PARACETAMOL 500MG,2026-06-07,0.0,0.029086549,1.3928906,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-06-07,0.0,0.54770446,1.6194159,0.5,1.6194159,TwoStage
17,DIMENHIDRINATO 50MG,2026-06-07,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
17,ENALAPRIL 10MG,2026-06-07,0.0,0.10241378,1.1934738,0.5,0.0,TwoStage
17,IBUPROFENO TABX800,2026-06-07,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
17,LOPERAMIDA 2MG,2026-06-07,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
17,PARACETAMOL 500MG,2026-06-07,0.0,0.104616374,1.4112926,0.5,0.0,TwoStage
17,VITAMINA C+ZINC+D3,2026-06-07,0.0,0.5345152,1.8669645,0.5,1.8669645,TwoStage
18,AZITROMICINA 500MG,2026-06-07,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
18,DIMENHIDRINATO 50MG,2026-06-07,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
18,ENALAPRIL 10MG,2026-06-07,0.0,0.10241378,1.1934738,0.5,0.0,TwoStage
18,IBUPROFENO TABX800,2026-06-07,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
18,LOPERAMIDA 2MG,2026-06-07,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
18,METFORMINA 850MG,2026-06-07,0.0,0.0977032,1.3622622,0.5,0.0,TwoStage
19,AZITROMICINA 500MG,2026-06-07,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
19,DIMENHIDRINATO 50MG,2026-06-07,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
19,ENALAPRIL 10MG,2026-06-07,0.0,0.10241378,1.1934738,0.5,0.0,TwoStage
19,VITAMINA C+ZINC+D3,2026-06-07,0.0,0.51558,1.7674689,0.5,1.7674689,TwoStage
1,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
1,ENALAPRIL 10MG,2026-06-14,1.0,0.30273178,1.7401763,0.5,0.0,TwoStage
1,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
1,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
1,METFORMINA 850MG,2026-06-14,1.0,0.2089537,1.3214512,0.5,0.0,TwoStage
1,PARACETAMOL 500MG,2026-06-14,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
1,VITAMINA C+ZINC+D3,2026-06-14,1.0,0.5977367,1.9352683,0.5,1.9352683,TwoStage
2,AZITROMICINA 500MG,2026-06-14,0.0,0.019109001,1.3065733,0.5,0.0,TwoStage
2,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.014615161,1.3065733,0.5,0.0,TwoStage
2,ENALAPRIL 10MG,2026-06-14,1.0,0.16707034,1.2663181,0.5,0.0,TwoStage
2,IBUPROFENO TABX800,2026-06-14,0.0,0.008603301,1.3065733,0.5,0.0,TwoStage
2,LOPERAMIDA 2MG,2026-06-14,0.0,0.016500188,1.3065733,0.5,0.0,TwoStage
2,METFORMINA 850MG,2026-06-14,0.0,0.1713048,1.3293171,0.5,0.0,TwoStage
2,PARACETAMOL 500MG,2026-06-14,0.0,0.030712936,1.3065733,0.5,0.0,TwoStage
2,VITAMINA C+ZINC+D3,2026-06-14,1.0,0.7303751,2.1739492,0.5,2.1739492,TwoStage
3,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.047320355,1.4069189,0.5,0.0,TwoStage
3,ENALAPRIL 10MG,2026-06-14,2.0,0.2615449,1.3329318,0.5,0.0,TwoStage
3,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.3946784,0.5,0.0,TwoStage
3,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.3946784,0.5,0.0,TwoStage
3,METFORMINA 850MG,2026-06-14,0.0,0.2089537,1.4128193,0.5,0.0,TwoStage
3,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.5738282,2.1167734,0.5,2.1167734,TwoStage
4,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
4,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.047320355,1.2925466,0.5,0.0,TwoStage
4,ENALAPRIL 10MG,2026-06-14,1.0,0.10241378,1.1934738,0.5,0.0,TwoStage
4,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
4,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
4,METFORMINA 850MG,2026-06-14,0.0,0.04974681,1.3156852,0.5,0.0,TwoStage
4,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.5738282,1.9696048,0.5,1.9696048,TwoStage
5,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.015889166,1.3817527,0.5,0.0,TwoStage
5,ENALAPRIL 10MG,2026-06-14,0.0,0.35168308,1.3386221,0.5,0.0,TwoStage
5,IBUPROFENO TABX800,2026-06-14,0.0,0.007751142,1.3817527,0.5,0.0,TwoStage
5,LOPERAMIDA 2MG,2026-06-14,0.0,0.056434274,1.4242829,0.5,0.0,TwoStage
5,METFORMINA 850MG,2026-06-14,1.0,0.20036817,1.4044966,0.5,0.0,TwoStage
5,PARACETAMOL 500MG,2026-06-14,0.0,0.090658,1.4691076,0.5,0.0,TwoStage
5,VITAMINA C+ZINC+D3,2026-06-14,3.0,0.65949845,2.1696346,0.5,2.1696346,TwoStage
6,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.3209168,0.5,0.0,TwoStage
6,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.3209168,0.5,0.0,TwoStage
6,ENALAPRIL 10MG,2026-06-14,0.0,0.28929266,2.1637151,0.5,0.0,TwoStage
6,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.3209168,0.5,0.0,TwoStage
6,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.3209168,0.5,0.0,TwoStage
6,METFORMINA 850MG,2026-06-14,0.0,0.04974681,1.3314201,0.5,0.0,TwoStage
6,VITAMINA C+ZINC+D3,2026-06-14,1.0,0.7246417,2.059793,0.5,2.059793,TwoStage
7,AMOXICILINA 500MG,2026-06-14,0.0,0.027116265,1.2274027,0.5,0.0,TwoStage
7,AZITROMICINA 500MG,2026-06-14,0.0,0.0168476,1.2274027,0.5,0.0,TwoStage
7,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.012878585,1.2274027,0.5,0.0,TwoStage
7,ENALAPRIL 10MG,2026-06-14,0.0,0.09596737,1.1283299,0.5,0.0,TwoStage
7,IBUPROFENO TABX800,2026-06-14,0.0,0.006665356,1.2274027,0.5,0.0,TwoStage
7,METFORMINA 850MG,2026-06-14,0.0,0.046443973,1.2505412,0.5,0.0,TwoStage
7,PARACETAMOL 500MG,2026-06-14,0.0,0.027116265,1.2274027,0.5,0.0,TwoStage
7,VITAMINA C+ZINC+D3,2026-06-14,1.0,0.56092846,1.7955474,0.5,1.7955474,TwoStage
8,AMOXICILINA 500MG,2026-06-14,0.0,0.0170683,1.2258372,0.5,0.0,TwoStage
8,AZITROMICINA 500MG,2026-06-14,0.0,0.010846033,1.2258372,0.5,0.0,TwoStage
8,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.008323064,1.2258372,0.5,0.0,TwoStage
8,ENALAPRIL 10MG,2026-06-14,0.0,0.070555605,1.1733415,0.5,0.0,TwoStage
8,IBUPROFENO TABX800,2026-06-14,0.0,0.005002961,1.2258372,0.5,0.0,TwoStage
8,LOPERAMIDA 2MG,2026-06-14,0.0,0.008768538,1.2258372,0.5,0.0,TwoStage
8,METFORMINA 850MG,2026-06-14,1.0,0.029450923,1.2489758,0.5,0.0,TwoStage
8,PARACETAMOL 500MG,2026-06-14,0.0,0.0170683,1.2258372,0.5,0.0,TwoStage
8,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.13515796,1.6675335,0.5,0.0,TwoStage
9,AZITROMICINA 500MG,2026-06-14,0.0,0.045710273,1.2925466,0.5,0.0,TwoStage
9,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
9,ENALAPRIL 10MG,2026-06-14,0.0,0.16505636,1.1934738,0.5,0.0,TwoStage
9,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
9,METFORMINA 850MG,2026-06-14,0.0,0.04974681,1.3156852,0.5,0.0,TwoStage
9,PARACETAMOL 500MG,2026-06-14,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
9,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.2886733,1.814046,0.5,0.0,TwoStage
10,AMOXICILINA 500MG,2026-06-14,0.0,0.029086549,1.177122,0.5,0.0,TwoStage
10,AZITROMICINA 500MG,2026-06-14,0.0,0.018580206,1.177122,0.5,0.0,TwoStage
10,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.177122,0.5,0.0,TwoStage
10,ENALAPRIL 10MG,2026-06-14,2.0,0.17572092,1.0780492,0.5,0.0,TwoStage
10,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.177122,0.5,0.0,TwoStage
10,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.177122,0.5,0.0,TwoStage
10,PARACETAMOL 500MG,2026-06-14,0.0,0.029086549,1.177122,0.5,0.0,TwoStage
10,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.56210655,1.8564274,0.5,1.8564274,TwoStage
11,AMOXICILINA 500MG,2026-06-14,0.0,0.025206665,1.1479695,0.5,0.0,TwoStage
11,AZITROMICINA 500MG,2026-06-14,0.0,0.015649518,1.1479695,0.5,0.0,TwoStage
11,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.012360683,1.1479695,0.5,0.0,TwoStage
11,ENALAPRIL 10MG,2026-06-14,0.0,0.13964571,1.3489349,0.5,0.0,TwoStage
11,IBUPROFENO TABX800,2026-06-14,0.0,0.0068400027,1.1479695,0.5,0.0,TwoStage
11,LOPERAMIDA 2MG,2026-06-14,0.0,0.013510626,1.1479695,0.5,0.0,TwoStage
11,METFORMINA 850MG,2026-06-14,0.0,0.043233752,1.171108,0.5,0.0,TwoStage
11,PARACETAMOL 500MG,2026-06-14,0.0,0.025206665,1.1479695,0.5,0.0,TwoStage
11,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.5309824,1.8003461,0.5,1.8003461,TwoStage
12,AMOXICILINA 500MG,2026-06-14,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
12,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
12,ENALAPRIL 10MG,2026-06-14,0.0,0.13331515,1.1934738,0.5,0.0,TwoStage
12,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
12,METFORMINA 850MG,2026-06-14,0.0,0.0977032,1.3901504,0.5,0.0,TwoStage
12,PARACETAMOL 500MG,2026-06-14,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
12,VITAMINA C+ZINC+D3,2026-06-14,1.0,0.50756216,1.8816495,0.5,1.8816495,TwoStage
13,AMOXICILINA 500MG,2026-06-14,0.0,0.029086549,1.0943725,0.5,0.0,TwoStage
13,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.0943725,0.5,0.0,TwoStage
13,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.0943725,0.5,0.0,TwoStage
13,ENALAPRIL 10MG,2026-06-14,0.0,0.17572092,0.96699005,0.5,0.0,TwoStage
13,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.0943725,0.5,0.0,TwoStage
13,METFORMINA 850MG,2026-06-14,0.0,0.16348918,1.1924176,0.5,0.0,TwoStage
14,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
14,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
14,ENALAPRIL 10MG,2026-06-14,0.0,0.11579873,1.1934738,0.5,0.0,TwoStage
14,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
14,METFORMINA 850MG,2026-06-14,0.0,0.04974681,1.3156852,0.5,0.0,TwoStage
14,PARACETAMOL 500MG,2026-06-14,0.0,0.10718966,1.2925466,0.5,0.0,TwoStage
14,VITAMINA C+ZINC+D3,2026-06-14,1.0,0.518661,1.9282266,0.5,1.9282266,TwoStage
15,AMOXICILINA 500MG,2026-06-14,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
15,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
15,ENALAPRIL 10MG,2026-06-14,0.0,0.13331515,1.2057143,0.5,0.0,TwoStage
15,IBUPROFENO TABX800,2026-06-14,0.0,0.027009195,1.2925466,0.5,0.0,TwoStage
15,METFORMINA 850MG,2026-06-14,0.0,0.04974681,1.3156852,0.5,0.0,TwoStage
15,PARACETAMOL 500MG,2026-06-14,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
15,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.56210655,1.9001243,0.5,1.9001243,TwoStage
16,AMOXICILINA 500MG,2026-06-14,0.0,0.10718966,1.3928906,0.5,0.0,TwoStage
16,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.3928906,0.5,0.0,TwoStage
16,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.3928906,0.5,0.0,TwoStage
16,ENALAPRIL 10MG,2026-06-14,0.0,0.18181925,1.3379611,0.5,0.0,TwoStage
16,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.3928906,0.5,0.0,TwoStage
16,LOPERAMIDA 2MG,2026-06-14,0.0,0.056177925,1.3928906,0.5,0.0,TwoStage
16,METFORMINA 850MG,2026-06-14,0.0,0.12534769,1.4160291,0.5,0.0,TwoStage
16,PARACETAMOL 500MG,2026-06-14,0.0,0.029086549,1.3928906,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-06-14,0.0,0.51558,1.6757997,0.5,1.6757997,TwoStage
17,DIMENHIDRINATO 50MG,2026-06-14,1.0,0.013829054,1.2925466,0.5,0.0,TwoStage
17,ENALAPRIL 10MG,2026-06-14,0.0,0.10241378,1.1934738,0.5,0.0,TwoStage
17,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
17,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
17,PARACETAMOL 500MG,2026-06-14,0.0,0.104616374,1.2925466,0.5,0.0,TwoStage
17,VITAMINA C+ZINC+D3,2026-06-14,2.0,0.51558,1.7674689,0.5,1.7674689,TwoStage
18,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
18,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
18,ENALAPRIL 10MG,2026-06-14,0.0,0.10241378,1.1934738,0.5,0.0,TwoStage
18,IBUPROFENO TABX800,2026-06-14,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
18,LOPERAMIDA 2MG,2026-06-14,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
18,METFORMINA 850MG,2026-06-14,0.0,0.04974681,1.3156852,0.5,0.0,TwoStage
19,AZITROMICINA 500MG,2026-06-14,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
19,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
19,ENALAPRIL 10MG,2026-06-14,0.0,0.10241378,1.1934738,0.5,0.0,TwoStage
19,VITAMINA C+ZINC+D3,2026-06-14,2.0,0.47971514,1.7674689,0.5,0.0,TwoStage
1,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
1,ENALAPRIL 10MG,2026-06-21,0.0,0.30273178,1.3797909,0.5,0.0,TwoStage
1,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
1,LOPERAMIDA 2MG,2026-06-21,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
1,PARACETAMOL 500MG,2026-06-21,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
1,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.6051503,1.9818454,0.5,1.9818454,TwoStage
2,AZITROMICINA 500MG,2026-06-21,0.0,0.019109001,1.3065733,0.5,0.0,TwoStage
2,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.014615161,1.3065733,0.5,0.0,TwoStage
2,ENALAPRIL 10MG,2026-06-21,0.0,0.17293143,1.2075005,0.5,0.0,TwoStage
2,IBUPROFENO TABX800,2026-06-21,0.0,0.008603301,1.3065733,0.5,0.0,TwoStage
2,LOPERAMIDA 2MG,2026-06-21,0.0,0.016500188,1.3065733,0.5,0.0,TwoStage
2,METFORMINA 850MG,2026-06-21,0.0,0.16548783,1.3293171,0.5,0.0,TwoStage
2,PARACETAMOL 500MG,2026-06-21,0.0,0.030712936,1.3065733,0.5,0.0,TwoStage
2,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.7303751,3.5808525,0.5,3.5808525,TwoStage
3,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.047320355,1.3946784,0.5,0.0,TwoStage
3,ENALAPRIL 10MG,2026-06-21,0.0,0.29865476,1.3133518,0.5,0.0,TwoStage
3,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.3946784,0.5,0.0,TwoStage
3,LOPERAMIDA 2MG,2026-06-21,0.0,0.015032049,1.3946784,0.5,0.0,TwoStage
3,METFORMINA 850MG,2026-06-21,0.0,0.19849253,1.4124246,0.5,0.0,TwoStage
3,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.5390998,1.8328323,0.5,1.8328323,TwoStage
4,AZITROMICINA 500MG,2026-06-21,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
4,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.03657817,1.2925466,0.5,0.0,TwoStage
4,ENALAPRIL 10MG,2026-06-21,0.0,0.13648672,1.1934738,0.5,0.0,TwoStage
4,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
4,LOPERAMIDA 2MG,2026-06-21,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
4,METFORMINA 850MG,2026-06-21,0.0,0.04644503,1.3156852,0.5,0.0,TwoStage
4,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.50756216,1.9282266,0.5,1.9282266,TwoStage
5,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.015889166,1.3817527,0.5,0.0,TwoStage
5,ENALAPRIL 10MG,2026-06-21,0.0,0.33712152,1.2960919,0.5,0.0,TwoStage
5,IBUPROFENO TABX800,2026-06-21,0.0,0.007751142,1.3817527,0.5,0.0,TwoStage
5,LOPERAMIDA 2MG,2026-06-21,0.0,0.019668022,1.3817527,0.5,0.0,TwoStage
5,METFORMINA 850MG,2026-06-21,0.0,0.20710693,1.4531875,0.5,0.0,TwoStage
5,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.6748912,2.0554144,0.5,2.0554144,TwoStage
6,AZITROMICINA 500MG,2026-06-21,0.0,0.018085629,1.3209168,0.5,0.0,TwoStage
6,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.3209168,0.5,0.0,TwoStage
6,ENALAPRIL 10MG,2026-06-21,0.0,0.28532258,1.6791593,0.5,0.0,TwoStage
6,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.3209168,0.5,0.0,TwoStage
6,LOPERAMIDA 2MG,2026-06-21,0.0,0.015032049,1.3209168,0.5,0.0,TwoStage
6,METFORMINA 850MG,2026-06-21,0.0,0.04644503,1.3314201,0.5,0.0,TwoStage
6,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.6002516,1.9810038,0.5,1.9810038,TwoStage
7,AZITROMICINA 500MG,2026-06-21,0.0,0.0168476,1.2274027,0.5,0.0,TwoStage
7,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.012878585,1.2274027,0.5,0.0,TwoStage
7,ENALAPRIL 10MG,2026-06-21,0.0,0.09596737,1.1283299,0.5,0.0,TwoStage
7,IBUPROFENO TABX800,2026-06-21,0.0,0.006665356,1.2274027,0.5,0.0,TwoStage
7,METFORMINA 850MG,2026-06-21,0.0,0.043351408,1.2505412,0.5,0.0,TwoStage
7,PARACETAMOL 500MG,2026-06-21,0.0,0.027116265,1.2274027,0.5,0.0,TwoStage
7,VITAMINA C+ZINC+D3,2026-06-21,2.0,0.56458753,1.7955474,0.5,1.7955474,TwoStage
8,AMOXICILINA 500MG,2026-06-21,0.0,0.0170683,1.2258372,0.5,0.0,TwoStage
8,AZITROMICINA 500MG,2026-06-21,0.0,0.010846033,1.2258372,0.5,0.0,TwoStage
8,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.008323064,1.2258372,0.5,0.0,TwoStage
8,ENALAPRIL 10MG,2026-06-21,0.0,0.062033333,1.1267644,0.5,0.0,TwoStage
8,IBUPROFENO TABX800,2026-06-21,0.0,0.005002961,1.2258372,0.5,0.0,TwoStage
8,LOPERAMIDA 2MG,2026-06-21,0.0,0.008768538,1.2258372,0.5,0.0,TwoStage
8,METFORMINA 850MG,2026-06-21,0.0,0.07278809,1.2489758,0.5,0.0,TwoStage
8,PARACETAMOL 500MG,2026-06-21,0.0,0.0170683,1.2258372,0.5,0.0,TwoStage
8,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.13515796,1.6675335,0.5,0.0,TwoStage
9,AZITROMICINA 500MG,2026-06-21,0.0,0.045710273,1.2925466,0.5,0.0,TwoStage
9,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
9,ENALAPRIL 10MG,2026-06-21,0.0,0.15941073,1.2057143,0.5,0.0,TwoStage
9,LOPERAMIDA 2MG,2026-06-21,0.0,0.015032049,1.2925466,0.5,0.0,TwoStage
9,METFORMINA 850MG,2026-06-21,1.0,0.04644503,1.3156852,0.5,0.0,TwoStage
9,PARACETAMOL 500MG,2026-06-21,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
9,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.22606562,1.7511996,0.5,0.0,TwoStage
10,AMOXICILINA 500MG,2026-06-21,0.0,0.029086549,1.177122,0.5,0.0,TwoStage
10,AZITROMICINA 500MG,2026-06-21,0.0,0.018580206,1.177122,0.5,0.0,TwoStage
10,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.177122,0.5,0.0,TwoStage
10,ENALAPRIL 10MG,2026-06-21,1.0,0.29865476,1.0943185,0.5,0.0,TwoStage
10,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.177122,0.5,0.0,TwoStage
10,LOPERAMIDA 2MG,2026-06-21,0.0,0.015032049,1.177122,0.5,0.0,TwoStage
10,PARACETAMOL 500MG,2026-06-21,0.0,0.029086549,1.177122,0.5,0.0,TwoStage
10,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.5433348,1.7562315,0.5,1.7562315,TwoStage
11,AMOXICILINA 500MG,2026-06-21,0.0,0.025206665,1.1479695,0.5,0.0,TwoStage
11,AZITROMICINA 500MG,2026-06-21,0.0,0.015649518,1.1479695,0.5,0.0,TwoStage
11,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.012360683,1.1479695,0.5,0.0,TwoStage
11,ENALAPRIL 10MG,2026-06-21,0.0,0.13964571,0.9370515,0.5,0.0,TwoStage
11,IBUPROFENO TABX800,2026-06-21,0.0,0.0068400027,1.1479695,0.5,0.0,TwoStage
11,LOPERAMIDA 2MG,2026-06-21,0.0,0.013510626,1.1479695,0.5,0.0,TwoStage
11,METFORMINA 850MG,2026-06-21,0.0,0.0403459,1.171108,0.5,0.0,TwoStage
11,PARACETAMOL 500MG,2026-06-21,0.0,0.025206665,1.1479695,0.5,0.0,TwoStage
11,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.5067403,1.9092076,0.5,1.9092076,TwoStage
12,AMOXICILINA 500MG,2026-06-21,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
12,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
12,ENALAPRIL 10MG,2026-06-21,0.0,0.11579873,1.1934738,0.5,0.0,TwoStage
12,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
12,METFORMINA 850MG,2026-06-21,0.0,0.04644503,1.3156852,0.5,0.0,TwoStage
12,PARACETAMOL 500MG,2026-06-21,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
12,VITAMINA C+ZINC+D3,2026-06-21,1.0,0.48798645,1.9561148,0.5,0.0,TwoStage
13,AMOXICILINA 500MG,2026-06-21,0.0,0.029086549,1.0943725,0.5,0.0,TwoStage
13,AZITROMICINA 500MG,2026-06-21,1.0,0.018085629,1.0943725,0.5,0.0,TwoStage
13,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.0943725,0.5,0.0,TwoStage
13,ENALAPRIL 10MG,2026-06-21,0.0,0.15941073,1.0781403,0.5,0.0,TwoStage
13,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.0943725,0.5,0.0,TwoStage
13,METFORMINA 850MG,2026-06-21,0.0,0.15788701,1.1920229,0.5,0.0,TwoStage
14,AZITROMICINA 500MG,2026-06-21,0.0,0.018085629,1.2925466,0.5,0.0,TwoStage
14,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
14,ENALAPRIL 10MG,2026-06-21,0.0,0.11579873,1.2400509,0.5,0.0,TwoStage
14,IBUPROFENO TABX800,2026-06-21,0.0,0.007058413,1.2925466,0.5,0.0,TwoStage
14,METFORMINA 850MG,2026-06-21,0.0,0.04644503,1.3156852,0.5,0.0,TwoStage
14,PARACETAMOL 500MG,2026-06-21,0.0,0.104616374,1.4112926,0.5,0.0,TwoStage
14,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.518661,1.89389,0.5,1.89389,TwoStage
15,AMOXICILINA 500MG,2026-06-21,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
15,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.013829054,1.2925466,0.5,0.0,TwoStage
15,ENALAPRIL 10MG,2026-06-21,0.0,0.13331515,1.1934738,0.5,0.0,TwoStage
15,IBUPROFENO TABX800,2026-06-21,0.0,0.027009195,1.2925466,0.5,0.0,TwoStage
15,METFORMINA 850MG,2026-06-21,0.0,0.04644503,1.3156852,0.5,0.0,TwoStage
15,PARACETAMOL 500MG,2026-06-21,0.0,0.029086549,1.2925466,0.5,0.0,TwoStage
15,VITAMINA C+ZINC+D3,2026-06-21,0.0,0.5551613,1.9282266,0.5,1.9282266,TwoStage
16,AMOXICILINA 500MG,2026-06-21,0.0,0.104616374,1.4051311,0.5,0.0,TwoStage
16,AZITROMICINA 500MG,2026-06-21,0.0,0.018085629,1.3928906,0.5,0.0,TwoStage
