sucursal,producto,semana,y_real,y_pred,Modelo,error,error_absoluto
13,ENALAPRIL 10MG,2026-04-26,0.0,0.15862631097136942,TSB,-0.15862631097136942,0.15862631097136942
13,IBUPROFENO TABX800,2026-04-26,0.0,0.0,TSB,0.0,0.0
13,METFORMINA 850MG,2026-04-26,0.0,0.010436545594268605,TSB,-0.010436545594268605,0.010436545594268605
13,PARACETAMOL 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.4087055179998682,TSB,-0.4087055179998682,0.4087055179998682
14,AZITROMICINA 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
14,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
14,ENALAPRIL 10MG,2026-04-26,1.0,0.0921007891289127,TSB,0.9078992108710873,0.9078992108710873
14,IBUPROFENO TABX800,2026-04-26,0.0,0.0,TSB,0.0,0.0
14,METFORMINA 850MG,2026-04-26,0.0,0.07312181875102847,TSB,-0.07312181875102847,0.07312181875102847
14,PARACETAMOL 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
14,VITAMINA C+ZINC+D3,2026-04-26,0.0,1.5181937206163905,TSB,-1.5181937206163905,1.5181937206163905
15,AMOXICILINA 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
15,AZITROMICINA 500MG,2026-04-26,0.0,0.0005671191402266223,TSB,-0.0005671191402266223,0.0005671191402266223
15,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.011629947400608026,TSB,-0.011629947400608026,0.011629947400608026
15,ENALAPRIL 10MG,2026-04-26,0.0,0.14042644195774276,TSB,-0.14042644195774276,0.14042644195774276
15,IBUPROFENO TABX800,2026-04-26,0.0,0.0064466353644678795,TSB,-0.0064466353644678795,0.0064466353644678795
15,METFORMINA 850MG,2026-04-26,0.0,0.0024947813178290293,TSB,-0.0024947813178290293,0.0024947813178290293
15,PARACETAMOL 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
15,VITAMINA C+ZINC+D3,2026-04-26,3.0,0.6754253280422728,TSB,2.324574671957727,2.324574671957727
16,AMOXICILINA 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
16,AZITROMICINA 500MG,2026-04-26,0.0,0.01687114285714286,TSB,-0.01687114285714286,0.01687114285714286
16,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0036496007262801517,TSB,-0.0036496007262801517,0.0036496007262801517
16,ENALAPRIL 10MG,2026-04-26,0.0,0.1752884520604555,TSB,-0.1752884520604555,0.1752884520604555
16,IBUPROFENO TABX800,2026-04-26,0.0,0.0,TSB,0.0,0.0
16,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
16,METFORMINA 850MG,2026-04-26,2.0,0.07790315450989999,TSB,1.9220968454901,1.9220968454901
16,PARACETAMOL 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
16,VITAMINA C+ZINC+D3,2026-04-26,1.0,0.7128054840492669,TSB,0.2871945159507331,0.2871945159507331
17,AZITROMICINA 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
17,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
17,ENALAPRIL 10MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
17,IBUPROFENO TABX800,2026-04-26,0.0,0.0,TSB,0.0,0.0
17,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
17,PARACETAMOL 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
17,VITAMINA C+ZINC+D3,2026-04-26,0.0,1.4790418560000005,TSB,-1.4790418560000005,1.4790418560000005
18,AZITROMICINA 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
18,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
18,ENALAPRIL 10MG,2026-04-26,0.0,0.15943230000000003,TSB,-0.15943230000000003,0.15943230000000003
18,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
19,AZITROMICINA 500MG,2026-04-26,0.0,0.0,TSB,0.0,0.0
19,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.6711562800000002,TSB,-0.6711562800000002,0.6711562800000002
1,AMOXICILINA 500MG,2026-05-03,0.0,0.09353548756370555,TSB,-0.09353548756370555,0.09353548756370555
1,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.014359953115576564,TSB,-0.014359953115576564,0.014359953115576564
1,ENALAPRIL 10MG,2026-05-03,0.0,0.3256024088590523,TSB,-0.3256024088590523,0.3256024088590523
1,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
1,LOPERAMIDA 2MG,2026-05-03,0.0,0.0012405781080670345,TSB,-0.0012405781080670345,0.0012405781080670345
1,METFORMINA 850MG,2026-05-03,0.0,0.2130828447976668,TSB,-0.2130828447976668,0.2130828447976668
1,PARACETAMOL 500MG,2026-05-03,0.0,0.1305386147246996,TSB,-0.1305386147246996,0.1305386147246996
1,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.1362411618082435,TSB,-0.13624116180824353,0.13624116180824353
2,AMOXICILINA 500MG,2026-05-03,0.0,0.0747980434875958,TSB,-0.0747980434875958,0.0747980434875958
2,AZITROMICINA 500MG,2026-05-03,0.0,1.7363726378124116e-05,TSB,-1.7363726378124116e-05,1.7363726378124116e-05
2,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
2,ENALAPRIL 10MG,2026-05-03,0.0,0.3398986571337961,TSB,-0.3398986571337961,0.3398986571337961
2,IBUPROFENO TABX800,2026-05-03,0.0,1.1952629499414398e-06,TSB,-1.1952629499414398e-06,1.1952629499414398e-06
2,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
2,METFORMINA 850MG,2026-05-03,0.0,0.09675000183900824,TSB,-0.09675000183900824,0.09675000183900824
2,PARACETAMOL 500MG,2026-05-03,0.0,0.031270987001206514,TSB,-0.031270987001206514,0.031270987001206514
2,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.0789276879112308,TSB,-0.07892768791123084,0.07892768791123084
3,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
3,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.008656758190763747,TSB,-0.008656758190763747,0.008656758190763747
3,ENALAPRIL 10MG,2026-05-03,1.0,0.47966868757680103,TSB,0.520331312423199,0.520331312423199
3,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
3,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
3,METFORMINA 850MG,2026-05-03,0.0,0.5107760667162325,TSB,-0.5107760667162325,0.5107760667162325
3,PARACETAMOL 500MG,2026-05-03,0.0,0.013515103582983157,TSB,-0.013515103582983157,0.013515103582983157
3,VITAMINA C+ZINC+D3,2026-05-03,1.0,2.367785896347727,TSB,-1.3677858963477272,1.3677858963477272
4,AMOXICILINA 500MG,2026-05-03,0.0,1.3108470031703552e-05,TSB,-1.3108470031703552e-05,1.3108470031703552e-05
4,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
4,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0430477926747966,TSB,-0.0430477926747966,0.0430477926747966
4,ENALAPRIL 10MG,2026-05-03,0.0,0.3160570607747986,TSB,-0.3160570607747986,0.3160570607747986
4,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
4,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
4,METFORMINA 850MG,2026-05-03,0.0,0.03452320918453951,TSB,-0.03452320918453951,0.03452320918453951
4,VITAMINA C+ZINC+D3,2026-05-03,0.0,1.3167067693471437,TSB,-1.3167067693471437,1.3167067693471437
5,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.021271329603200845,TSB,-0.021271329603200845,0.021271329603200845
5,ENALAPRIL 10MG,2026-05-03,2.0,0.5311974831849763,TSB,1.4688025168150238,1.4688025168150238
5,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
5,LOPERAMIDA 2MG,2026-05-03,0.0,0.06923076923076923,TSB,-0.06923076923076923,0.06923076923076923
5,METFORMINA 850MG,2026-05-03,1.0,0.1630069125636046,TSB,0.8369930874363953,0.8369930874363953
5,PARACETAMOL 500MG,2026-05-03,0.0,0.24964369118106866,TSB,-0.24964369118106866,0.24964369118106866
5,VITAMINA C+ZINC+D3,2026-05-03,0.0,1.585849622536763,TSB,-1.585849622536763,1.585849622536763
6,AMOXICILINA 500MG,2026-05-03,0.0,2.2120543178499743e-05,TSB,-2.2120543178499743e-05,2.2120543178499743e-05
6,AZITROMICINA 500MG,2026-05-03,0.0,3.229246017998565e-06,TSB,-3.229246017998565e-06,3.229246017998565e-06
6,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
6,ENALAPRIL 10MG,2026-05-03,0.0,0.28960044153620795,TSB,-0.28960044153620795,0.28960044153620795
6,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
6,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
6,METFORMINA 850MG,2026-05-03,0.0,0.002159622077859727,TSB,-0.002159622077859727,0.002159622077859727
6,VITAMINA C+ZINC+D3,2026-05-03,4.0,1.1806223130068945,TSB,2.8193776869931053,2.8193776869931053
7,AMOXICILINA 500MG,2026-05-03,0.0,0.0007359576089447264,TSB,-0.0007359576089447264,0.0007359576089447264
7,AZITROMICINA 500MG,2026-05-03,0.0,9.802650268207234e-07,TSB,-9.802650268207234e-07,9.802650268207234e-07
7,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
7,ENALAPRIL 10MG,2026-05-03,0.0,0.057952691035666,TSB,-0.057952691035666,0.057952691035666
7,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
7,METFORMINA 850MG,2026-05-03,0.0,0.011731919171344099,TSB,-0.011731919171344099,0.011731919171344099
7,PARACETAMOL 500MG,2026-05-03,0.0,3.466262554830174e-06,TSB,-3.466262554830174e-06,3.466262554830174e-06
7,VITAMINA C+ZINC+D3,2026-05-03,2.0,0.41365463121157847,TSB,1.5863453687884215,1.5863453687884215
8,AMOXICILINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
8,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
8,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
8,ENALAPRIL 10MG,2026-05-03,0.0,0.11776608340754414,TSB,-0.11776608340754414,0.11776608340754414
8,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
8,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
8,METFORMINA 850MG,2026-05-03,0.0,0.06113248462839675,TSB,-0.06113248462839675,0.06113248462839675
8,PARACETAMOL 500MG,2026-05-03,0.0,9.074453391140404e-07,TSB,-9.074453391140404e-07,9.074453391140404e-07
8,VITAMINA C+ZINC+D3,2026-05-03,0.0,0.17737779980713397,TSB,-0.17737779980713397,0.17737779980713397
9,AMOXICILINA 500MG,2026-05-03,0.0,0.00016130785319268167,TSB,-0.00016130785319268167,0.00016130785319268167
9,AZITROMICINA 500MG,2026-05-03,1.0,0.0,TSB,1.0,1.0
9,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
9,ENALAPRIL 10MG,2026-05-03,1.0,0.11019640025959382,TSB,0.8898035997404061,0.8898035997404061
9,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
9,METFORMINA 850MG,2026-05-03,0.0,0.032388106424755925,TSB,-0.032388106424755925,0.032388106424755925
9,PARACETAMOL 500MG,2026-05-03,0.0,0.03738333119402758,TSB,-0.03738333119402758,0.03738333119402758
9,VITAMINA C+ZINC+D3,2026-05-03,1.0,0.5827591414988577,TSB,0.41724085850114234,0.41724085850114234
10,AMOXICILINA 500MG,2026-05-03,0.0,0.00022173428006057842,TSB,-0.00022173428006057842,0.00022173428006057842
10,AZITROMICINA 500MG,2026-05-03,0.0,0.0504814700182814,TSB,-0.0504814700182814,0.0504814700182814
10,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.00040396280238735464,TSB,-0.00040396280238735464,0.00040396280238735464
10,ENALAPRIL 10MG,2026-05-03,0.0,0.4211155701936366,TSB,-0.4211155701936366,0.4211155701936366
10,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
10,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
10,PARACETAMOL 500MG,2026-05-03,0.0,0.033895337750499126,TSB,-0.033895337750499126,0.033895337750499126
10,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.2591021705196839,TSB,-0.25910217051968387,0.25910217051968387
11,AMOXICILINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
11,AZITROMICINA 500MG,2026-05-03,0.0,0.004831281818181819,TSB,-0.004831281818181819,0.004831281818181819
11,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.06699006535826853,TSB,-0.06699006535826853,0.06699006535826853
11,ENALAPRIL 10MG,2026-05-03,1.0,0.09574106709106935,TSB,0.9042589329089307,0.9042589329089307
11,IBUPROFENO TABX800,2026-05-03,0.0,2.2038575787619072e-05,TSB,-2.2038575787619072e-05,2.2038575787619072e-05
11,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
11,METFORMINA 850MG,2026-05-03,0.0,0.0033141321761050793,TSB,-0.0033141321761050793,0.0033141321761050793
11,PARACETAMOL 500MG,2026-05-03,0.0,0.0015315779111938696,TSB,-0.0015315779111938696,0.0015315779111938696
11,VITAMINA C+ZINC+D3,2026-05-03,1.0,0.8109225661568658,TSB,0.18907743384313425,0.18907743384313425
12,AMOXICILINA 500MG,2026-05-03,0.0,0.003486784401000002,TSB,-0.003486784401000002,0.003486784401000002
12,AZITROMICINA 500MG,2026-05-03,0.0,0.014084746964694096,TSB,-0.014084746964694096,0.014084746964694096
12,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0080888609821341,TSB,-0.0080888609821341,0.0080888609821341
12,ENALAPRIL 10MG,2026-05-03,0.0,0.2184030057013292,TSB,-0.2184030057013292,0.2184030057013292
12,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
12,METFORMINA 850MG,2026-05-03,0.0,0.12954715499235514,TSB,-0.12954715499235514,0.12954715499235514
12,PARACETAMOL 500MG,2026-05-03,0.0,4.234744915865522e-06,TSB,-4.234744915865522e-06,4.234744915865522e-06
12,VITAMINA C+ZINC+D3,2026-05-03,1.0,0.9822997841507052,TSB,0.01770021584929482,0.01770021584929482
13,AMOXICILINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
13,AZITROMICINA 500MG,2026-05-03,0.0,7.250102073406089e-05,TSB,-7.250102073406089e-05,7.250102073406089e-05
13,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0016691032240400195,TSB,-0.0016691032240400195,0.0016691032240400195
13,ENALAPRIL 10MG,2026-05-03,0.0,0.1427636798742325,TSB,-0.1427636798742325,0.1427636798742325
13,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
13,METFORMINA 850MG,2026-05-03,0.0,0.009392891034841745,TSB,-0.009392891034841745,0.009392891034841745
13,PARACETAMOL 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-05-03,2.0,0.3678349661998814,TSB,1.6321650338001186,1.6321650338001186
14,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
14,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
14,ENALAPRIL 10MG,2026-05-03,0.0,0.18289071021602143,TSB,-0.18289071021602143,0.18289071021602143
14,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
14,METFORMINA 850MG,2026-05-03,0.0,0.06580963687592563,TSB,-0.06580963687592563,0.06580963687592563
14,PARACETAMOL 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
14,VITAMINA C+ZINC+D3,2026-05-03,2.0,1.3663743485547515,TSB,0.6336256514452485,0.6336256514452485
15,AMOXICILINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
15,AZITROMICINA 500MG,2026-05-03,0.0,0.0005104072262039601,TSB,-0.0005104072262039601,0.0005104072262039601
15,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.010466952660547223,TSB,-0.010466952660547223,0.010466952660547223
15,ENALAPRIL 10MG,2026-05-03,0.0,0.12638379776196848,TSB,-0.12638379776196848,0.12638379776196848
15,IBUPROFENO TABX800,2026-05-03,0.0,0.005801971828021091,TSB,-0.005801971828021091,0.005801971828021091
15,METFORMINA 850MG,2026-05-03,0.0,0.0022453031860461266,TSB,-0.0022453031860461266,0.0022453031860461266
15,PARACETAMOL 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
15,VITAMINA C+ZINC+D3,2026-05-03,1.0,0.9056565926763583,TSB,0.09434340732364166,0.09434340732364166
16,AMOXICILINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
16,AZITROMICINA 500MG,2026-05-03,0.0,0.015184028571428573,TSB,-0.015184028571428573,0.015184028571428573
16,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0032846406536521365,TSB,-0.0032846406536521365,0.0032846406536521365
16,ENALAPRIL 10MG,2026-05-03,0.0,0.15775960685440996,TSB,-0.15775960685440996,0.15775960685440996
16,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
16,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
16,METFORMINA 850MG,2026-05-03,0.0,0.20413540687069204,TSB,-0.20413540687069204,0.20413540687069204
16,PARACETAMOL 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
16,VITAMINA C+ZINC+D3,2026-05-03,0.0,0.7364391098724883,TSB,-0.7364391098724883,0.7364391098724883
17,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
17,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
17,ENALAPRIL 10MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
17,IBUPROFENO TABX800,2026-05-03,0.0,0.0,TSB,0.0,0.0
17,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
17,PARACETAMOL 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
17,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.3311376704000006,TSB,-0.33113767040000064,0.33113767040000064
18,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
18,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
18,ENALAPRIL 10MG,2026-05-03,0.0,0.14348907000000002,TSB,-0.14348907000000002,0.14348907000000002
18,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
19,AZITROMICINA 500MG,2026-05-03,0.0,0.0,TSB,0.0,0.0
19,VITAMINA C+ZINC+D3,2026-05-03,2.0,0.6040406520000001,TSB,1.3959593479999999,1.3959593479999999
1,AMOXICILINA 500MG,2026-05-10,0.0,0.08418193880733499,TSB,-0.08418193880733499,0.08418193880733499
1,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.012923957804018909,TSB,-0.012923957804018909,0.012923957804018909
1,ENALAPRIL 10MG,2026-05-10,0.0,0.293042167973147,TSB,-0.293042167973147,0.293042167973147
1,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
1,LOPERAMIDA 2MG,2026-05-10,0.0,0.0011165202972603311,TSB,-0.0011165202972603311,0.0011165202972603311
1,METFORMINA 850MG,2026-05-10,0.0,0.19177456031790013,TSB,-0.19177456031790013,0.19177456031790013
1,PARACETAMOL 500MG,2026-05-10,0.0,0.11748475325222964,TSB,-0.11748475325222964,0.11748475325222964
1,VITAMINA C+ZINC+D3,2026-05-10,0.0,1.0939241341831252,TSB,-1.0939241341831252,1.0939241341831252
2,AMOXICILINA 500MG,2026-05-10,0.0,0.06731823913883622,TSB,-0.06731823913883622,0.06731823913883622
2,AZITROMICINA 500MG,2026-05-10,0.0,1.5627353740311706e-05,TSB,-1.5627353740311706e-05,1.5627353740311706e-05
2,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
2,ENALAPRIL 10MG,2026-05-10,0.0,0.3059087914204165,TSB,-0.3059087914204165,0.3059087914204165
2,IBUPROFENO TABX800,2026-05-10,0.0,1.075736654947296e-06,TSB,-1.075736654947296e-06,1.075736654947296e-06
2,LOPERAMIDA 2MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
2,METFORMINA 850MG,2026-05-10,0.0,0.08707500165510741,TSB,-0.08707500165510741,0.08707500165510741
2,PARACETAMOL 500MG,2026-05-10,0.0,0.028143888301085867,TSB,-0.028143888301085867,0.028143888301085867
2,VITAMINA C+ZINC+D3,2026-05-10,2.0,1.0464454340445446,TSB,0.9535545659554554,0.9535545659554554
3,AZITROMICINA 500MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
3,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.007791082371687373,TSB,-0.007791082371687373,0.007791082371687373
3,ENALAPRIL 10MG,2026-05-10,1.0,0.5354358989713094,TSB,0.4645641010286906,0.4645641010286906
3,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
3,LOPERAMIDA 2MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
3,METFORMINA 850MG,2026-05-10,0.0,0.45969846004460935,TSB,-0.45969846004460935,0.45969846004460935
3,PARACETAMOL 500MG,2026-05-10,0.0,0.012163593224684842,TSB,-0.012163593224684842,0.012163593224684842
3,VITAMINA C+ZINC+D3,2026-05-10,1.0,2.1053269504679784,TSB,-1.1053269504679784,1.1053269504679784
4,AMOXICILINA 500MG,2026-05-10,0.0,1.1797623028533198e-05,TSB,-1.1797623028533198e-05,1.1797623028533198e-05
4,AZITROMICINA 500MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
4,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.038743013407316944,TSB,-0.038743013407316944,0.038743013407316944
4,ENALAPRIL 10MG,2026-05-10,0.0,0.28445135469731875,TSB,-0.28445135469731875,0.28445135469731875
4,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
4,LOPERAMIDA 2MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
4,METFORMINA 850MG,2026-05-10,0.0,0.031070888266085554,TSB,-0.031070888266085554,0.031070888266085554
4,VITAMINA C+ZINC+D3,2026-05-10,2.0,1.1850360924124295,TSB,0.8149639075875705,0.8149639075875705
5,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.01914419664288076,TSB,-0.01914419664288076,0.01914419664288076
5,ENALAPRIL 10MG,2026-05-10,0.0,0.6807840549746254,TSB,-0.6807840549746254,0.6807840549746254
5,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
5,LOPERAMIDA 2MG,2026-05-10,0.0,0.062307692307692314,TSB,-0.062307692307692314,0.062307692307692314
5,METFORMINA 850MG,2026-05-10,0.0,0.2624342625652645,TSB,-0.2624342625652645,0.2624342625652645
5,PARACETAMOL 500MG,2026-05-10,0.0,0.2246793220629618,TSB,-0.2246793220629618,0.2246793220629618
5,VITAMINA C+ZINC+D3,2026-05-10,3.0,1.4272646602830867,TSB,1.5727353397169133,1.5727353397169133
6,AMOXICILINA 500MG,2026-05-10,0.0,1.990848886064977e-05,TSB,-1.990848886064977e-05,1.990848886064977e-05
6,AZITROMICINA 500MG,2026-05-10,0.0,2.9063214161987086e-06,TSB,-2.9063214161987086e-06,2.9063214161987086e-06
6,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
6,ENALAPRIL 10MG,2026-05-10,0.0,0.26064039738258715,TSB,-0.26064039738258715,0.26064039738258715
6,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
6,LOPERAMIDA 2MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
6,METFORMINA 850MG,2026-05-10,0.0,0.0019436598700737545,TSB,-0.0019436598700737545,0.0019436598700737545
6,VITAMINA C+ZINC+D3,2026-05-10,1.0,1.5453874403011123,TSB,-0.5453874403011123,0.5453874403011123
7,AMOXICILINA 500MG,2026-05-10,0.0,0.0006623618480502538,TSB,-0.0006623618480502538,0.0006623618480502538
7,AZITROMICINA 500MG,2026-05-10,0.0,8.822385241386511e-07,TSB,-8.822385241386511e-07,8.822385241386511e-07
7,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
7,ENALAPRIL 10MG,2026-05-10,0.0,0.0521574219320994,TSB,-0.0521574219320994,0.0521574219320994
7,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
7,METFORMINA 850MG,2026-05-10,0.0,0.01055872725420969,TSB,-0.01055872725420969,0.01055872725420969
7,PARACETAMOL 500MG,2026-05-10,0.0,3.1196362993471567e-06,TSB,-3.1196362993471567e-06,3.1196362993471567e-06
7,VITAMINA C+ZINC+D3,2026-05-10,1.0,0.5581421119342134,TSB,0.44185788806578663,0.44185788806578663
8,AMOXICILINA 500MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
8,AZITROMICINA 500MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
8,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
8,ENALAPRIL 10MG,2026-05-10,0.0,0.10598947506678973,TSB,-0.10598947506678973,0.10598947506678973
8,IBUPROFENO TABX800,2026-05-10,0.0,0.0,TSB,0.0,0.0
8,LOPERAMIDA 2MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
8,METFORMINA 850MG,2026-05-10,0.0,0.055019236165557074,TSB,-0.055019236165557074,0.055019236165557074
8,PARACETAMOL 500MG,2026-05-10,0.0,8.167008052026363e-07,TSB,-8.167008052026363e-07,8.167008052026363e-07
8,VITAMINA C+ZINC+D3,2026-05-10,0.0,0.15964001982642056,TSB,-0.15964001982642056,0.15964001982642056
9,AMOXICILINA 500MG,2026-05-10,0.0,0.0001451770678734135,TSB,-0.0001451770678734135,0.0001451770678734135
9,AZITROMICINA 500MG,2026-05-10,0.0,0.00819672131147541,TSB,-0.00819672131147541,0.00819672131147541
9,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
9,ENALAPRIL 10MG,2026-05-10,0.0,0.19917676023363445,TSB,-0.19917676023363445,0.19917676023363445
9,LOPERAMIDA 2MG,2026-05-10,0.0,0.0,TSB,0.0,0.0
9,METFORMINA 850MG,2026-05-10,0.0,0.029149295782280336,TSB,-0.029149295782280336,0.029149295782280336
9,PARACETAMOL 500MG,2026-05-10,0.0,0.03364499807462482,TSB,-0.03364499807462482,0.03364499807462482
9,VITAMINA C+ZINC+D3,2026-05-10,0.0,0.6333724674345553,TSB,-0.6333724674345553,0.6333724674345553
10,AMOXICILINA 500MG,2026-05-10,0.0,0.00019956085205452057,TSB,-0.00019956085205452057,0.00019956085205452057
10,AZITROMICINA 500MG,2026-05-10,0.0,0.04543332301645326,TSB,-0.04543332301645326,0.04543332301645326
10,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.00036356652214861916,TSB,-0.00036356652214861916,0.00036356652214861916
